AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
1200003,South Florida nonmetropolitan area,6,FL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,980,3.8,11.370,0.53,,,42.45,"88,290",1.1,31.01,36.39,40.58,47.22,57.87,"64,510","75,680","84,410","98,210","120,360",,
1200006,North Florida nonmetropolitan area,6,FL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,100",2.5,18.626,0.88,,,40.84,"84,950",0.7,29.99,35.23,39.29,47.24,51.20,"62,370","73,290","81,730","98,260","106,500",,
1300001,North Georgia nonmetropolitan area,6,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,960",1.8,10.485,0.49,,,39.46,"82,080",0.7,30.81,34.40,38.16,42.50,47.24,"64,090","71,560","79,360","88,390","98,260",,
1300002,Middle Georgia nonmetropolitan area,6,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,780",1.9,20.238,0.95,,,41.32,"85,950",0.5,28.90,34.47,37.90,46.76,52.25,"60,120","71,690","78,840","97,250","108,680",,
1300003,East Georgia nonmetropolitan area,6,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,490",3.1,16.871,0.79,,,38.36,"79,780",1.5,28.68,31.83,37.47,40.10,48.24,"59,650","66,210","77,940","83,410","100,340",,
1300004,South Georgia nonmetropolitan area,6,GA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,750",2.5,19.307,0.91,,,37.53,"78,060",0.9,29.70,31.87,37.17,41.10,47.57,"61,780","66,300","77,310","85,490","98,950",,
1500001,Hawaii / Kauai nonmetropolitan area,6,HI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,990",2.5,19.101,0.90,,,55.91,"116,290",1.1,39.54,46.30,58.96,63.66,66.24,"82,250","96,310","122,650","132,420","137,770",,
1600006,Northwestern Idaho nonmetropolitan area,6,ID,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,980,3.0,13.129,0.62,,,43.02,"89,490",1.1,33.00,36.98,42.86,48.57,51.80,"68,640","76,920","89,140","101,020","107,750",,
1600007,Southeast-Central Idaho nonmetropolitan area,6,ID,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,200",3.2,12.542,0.59,,,40.25,"83,710",0.8,30.69,34.33,39.31,46.96,49.76,"63,840","71,400","81,750","97,670","103,500",,
1700001,Northwest Illinois nonmetropolitan area,6,IL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,390",1.2,18.617,0.87,,,39.34,"81,830",0.4,29.71,33.69,38.24,45.02,49.34,"61,790","70,070","79,540","93,630","102,620",,
1700002,West Central Illinois nonmetropolitan area,6,IL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,050",1.5,23.864,1.12,,,38.17,"79,390",0.4,27.67,31.33,37.02,42.53,48.09,"57,550","65,170","77,010","88,460","100,030",,
1700003,East Central Illinois nonmetropolitan area,6,IL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,560",1.7,24.783,1.16,,,39.69,"82,560",0.5,29.34,34.74,39.40,41.95,49.60,"61,030","72,270","81,950","87,260","103,180",,
1700004,South Illinois nonmetropolitan area,6,IL,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,020",1.9,28.738,1.35,,,39.87,"82,920",0.5,28.37,32.21,38.57,46.88,51.13,"59,000","66,990","80,230","97,500","106,350",,
1800001,Northern Indiana nonmetropolitan area,6,IN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,550",2.0,12.056,0.57,,,37.35,"77,690",0.5,29.45,32.55,37.25,40.51,46.46,"61,260","67,710","77,470","84,270","96,650",,
1800002,Central Indiana nonmetropolitan area,6,IN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,520",1.6,15.669,0.74,,,39.20,"81,530",0.4,30.17,35.19,38.60,40.85,48.90,"62,750","73,180","80,280","84,970","101,710",,
1800003,Southern Indiana nonmetropolitan area,6,IN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,150",1.6,16.038,0.75,,,36.85,"76,650",0.4,28.30,32.50,37.72,39.51,46.46,"58,860","67,600","78,450","82,170","96,640",,
1900001,Northeast Iowa nonmetropolitan area,6,IA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,130",1.8,21.625,1.02,,,36.06,"75,000",0.4,29.05,31.15,35.92,38.93,45.09,"60,420","64,780","74,720","80,970","93,790",,
1900002,Northwest Iowa nonmetropolitan area,6,IA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,130",1.7,21.332,1.00,,,36.29,"75,480",0.5,29.75,31.17,36.94,39.10,46.35,"61,880","64,840","76,840","81,340","96,410",,
1900003,Southwest Iowa nonmetropolitan area,6,IA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,870",3.1,25.480,1.20,,,37.09,"77,160",1.7,29.22,31.71,35.75,39.51,46.90,"60,770","65,960","74,360","82,180","97,540",,
1900004,Southeast Iowa nonmetropolitan area,6,IA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,340",2.1,16.621,0.78,,,36.99,"76,930",1.0,29.27,31.39,36.74,39.28,48.04,"60,880","65,290","76,430","81,710","99,930",,
2000006,Kansas nonmetropolitan area,6,KS,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"7,760",2.1,20.708,0.97,,,35.51,"73,870",0.5,28.17,30.71,36.20,38.27,44.76,"58,590","63,880","75,300","79,610","93,100",,
2100001,West Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,410",1.8,18.608,0.87,,,36.97,"76,890",0.7,28.92,31.18,36.36,38.85,48.64,"60,150","64,850","75,620","80,800","101,160",,
2100002,South Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,780",3.8,22.019,1.03,,,37.25,"77,480",0.9,28.24,31.39,36.65,40.42,46.99,"58,730","65,280","76,230","84,070","97,740",,
2100003,Central Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,190",2.5,18.424,0.87,,,38.34,"79,750",1.3,29.77,31.58,36.72,39.36,48.98,"61,930","65,690","76,380","81,870","101,870",,
2100004,East Kentucky nonmetropolitan area,6,KY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,810",1.9,30.384,1.43,,,35.38,"73,590",1.0,28.15,30.86,32.40,37.69,44.61,"58,550","64,190","67,390","78,400","92,790",,
2200002,Central Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,700",1.9,21.929,1.03,,,36.61,"76,140",0.9,29.41,30.01,35.77,37.83,45.85,"61,170","62,430","74,390","78,680","95,360",,
2200003,Northeast Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,240",2.6,19.922,0.94,,,37.16,"77,300",0.8,29.08,31.89,36.28,39.33,44.22,"60,480","66,330","75,460","81,800","91,990",,
2200006,Southwest Louisiana nonmetropolitan area,6,LA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,310",3.6,16.406,0.77,,,37.81,"78,640",1.4,28.75,31.52,37.59,40.37,50.80,"59,790","65,570","78,190","83,960","105,670",,
2300001,Northeast Maine nonmetropolitan area,6,ME,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,520",1.7,24.186,1.14,,,38.59,"80,260",1.0,30.64,32.26,38.21,42.79,47.11,"63,720","67,100","79,470","89,010","98,000",,
2300002,Southwest Maine nonmetropolitan area,6,ME,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,680",1.9,25.944,1.22,,,42.25,"87,890",0.6,31.85,36.34,40.58,46.55,52.56,"66,240","75,580","84,400","96,820","109,320",,
2400006,Maryland nonmetropolitan area,6,MD,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,060",1.6,18.375,0.86,,,41.59,"86,510",0.5,33.07,36.73,42.55,45.79,49.86,"68,780","76,390","88,510","95,250","103,710",,
2500001,Massachusetts nonmetropolitan area,6,MA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,860,7.7,21.053,0.99,,,49.03,"101,990",1.5,36.89,39.93,46.81,59.65,63.32,"76,720","83,050","97,370","124,070","131,710",,
2600001,Upper Peninsula of Michigan nonmetropolitan area,6,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,510",2.9,22.556,1.06,,,39.16,"81,460",0.6,30.59,35.48,37.65,44.59,47.59,"63,630","73,800","78,310","92,740","99,000",,
2600002,Northern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,170",3.0,18.377,0.86,,,39.08,"81,290",0.7,30.79,33.73,38.52,42.13,47.41,"64,040","70,150","80,120","87,630","98,610",,
2600003,Mid Michigan nonmetropolitan area,6,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,740",4.3,17.956,0.84,,,39.32,"81,790",0.7,31.32,36.53,38.55,41.13,46.00,"65,140","75,980","80,190","85,550","95,670",,
2600004,Southern Michigan nonmetropolitan area,6,MI,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,340",5.0,10.002,0.47,,,38.76,"80,610",0.8,29.91,34.92,38.88,41.53,47.04,"62,220","72,640","80,860","86,380","97,830",,
2700001,Northwest Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,190",1.5,21.780,1.02,,,43.24,"89,940",0.3,34.75,38.54,41.56,49.57,51.32,"72,270","80,150","86,430","103,100","106,750",,
2700002,Northeast Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,980,2.7,22.588,1.06,,,42.92,"89,270",0.5,32.14,37.32,41.48,48.67,51.30,"66,840","77,630","86,270","101,240","106,700",,
2700003,Southwest Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,320",2.6,19.689,0.92,,,42.60,"88,610",0.6,31.66,37.15,40.73,49.22,51.28,"65,860","77,270","84,710","102,380","106,660",,
2700004,Southeast Minnesota nonmetropolitan area,6,MN,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,330",1.7,15.221,0.72,,,44.49,"92,530",0.4,34.49,39.00,43.49,50.98,55.75,"71,730","81,120","90,450","106,040","115,960",,
2800005,West Delta Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,960",2.2,21.090,0.99,,,36.87,"76,680",0.6,27.57,30.71,35.33,38.61,50.79,"57,350","63,880","73,490","80,300","105,640",,
2800006,Upper East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"5,020",2.0,23.298,1.09,,,35.27,"73,370",0.4,28.95,30.42,35.79,36.99,44.99,"60,220","63,280","74,440","76,940","93,590",,
2800007,Lower West Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,590",2.2,19.833,0.93,,,34.84,"72,470",0.8,26.87,29.74,31.95,37.35,41.91,"55,890","61,870","66,450","77,700","87,160",,
2800008,Lower East Mississippi nonmetropolitan area,6,MS,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,160",1.6,25.734,1.21,,,33.66,"70,010",0.4,25.66,28.91,31.28,36.43,39.57,"53,370","60,130","65,060","75,770","82,310",,
2900001,Central Missouri nonmetropolitan area,6,MO,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,750",2.0,17.849,0.84,,,37.34,"77,670",0.7,26.78,30.76,37.60,39.47,48.80,"55,690","63,980","78,210","82,100","101,500",,
2900002,North Missouri nonmetropolitan area,6,MO,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,990",2.8,18.664,0.88,,,36.91,"76,770",1.0,25.74,30.81,36.12,39.57,48.28,"53,530","64,080","75,140","82,310","100,410",,
2900003,Southeast Missouri nonmetropolitan area,6,MO,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,680",2.6,22.444,1.05,,,36.34,"75,580",0.9,24.43,29.94,36.30,39.61,47.32,"50,820","62,280","75,510","82,390","98,420",,
2900004,Southwest Missouri nonmetropolitan area,6,MO,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,240",3.4,15.572,0.73,,,34.53,"71,820",0.7,26.84,31.65,31.99,37.64,40.96,"55,830","65,820","66,540","78,290","85,200",,
3000003,Southwest Montana nonmetropolitan area,6,MT,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,700,1.6,18.022,0.85,,,42.30,"87,990",0.6,33.48,38.11,40.15,48.35,50.64,"69,640","79,270","83,520","100,570","105,330",,
3000004,West Montana nonmetropolitan area,6,MT,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,540",1.9,18.504,0.87,,,42.05,"87,460",0.4,34.76,37.83,38.61,49.55,50.35,"72,300","78,690","80,310","103,070","104,740",,
3000006,East-Central Montana nonmetropolitan area,6,MT,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,250",2.8,20.585,0.97,,,41.33,"85,960",0.5,30.92,37.66,38.98,48.07,51.33,"64,310","78,320","81,080","99,990","106,770",,
3100001,Northwest Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,930,3.4,23.914,1.12,,,37.47,"77,930",0.6,30.15,32.18,36.75,39.69,47.47,"62,720","66,930","76,430","82,550","98,730",,
3100003,Northeast Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,950",2.1,20.190,0.95,,,38.31,"79,690",0.4,30.59,33.34,38.18,41.29,47.97,"63,620","69,350","79,410","85,890","99,780",,
3100006,South Nebraska nonmetropolitan area,6,NE,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,400",2.4,22.103,1.04,,,38.27,"79,600",0.6,29.86,33.36,38.31,41.46,47.83,"62,110","69,380","79,680","86,250","99,490",,
3200006,Balance of Nevada nonmetropolitan area,6,NV,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,990,2.6,11.198,0.53,,,48.28,"100,430",1.1,33.88,39.35,48.26,51.63,61.74,"70,470","81,840","100,390","107,390","128,430",,
3300001,Northern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,880",1.2,34.225,1.61,,,46.07,"95,830",0.4,36.21,40.56,48.90,50.72,51.63,"75,320","84,350","101,720","105,500","107,380",,
3300002,Central New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,070",3.4,22.103,1.04,,,42.57,"88,550",0.9,33.13,35.62,40.85,48.58,52.38,"68,910","74,090","84,970","101,040","108,950",,
3300006,Southwestern New Hampshire nonmetropolitan area,6,NH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,800,4.7,15.466,0.73,,,44.10,"91,730",0.8,32.31,38.85,41.62,50.02,52.20,"67,200","80,810","86,570","104,040","108,580",,
3500006,Northern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,210",3.6,14.632,0.69,,,46.20,"96,100",0.9,32.46,38.59,44.77,49.57,59.77,"67,510","80,270","93,120","103,110","124,320",,
3500007,Eastern New Mexico nonmetropolitan area,6,NM,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,800",1.9,17.105,0.80,,,45.57,"94,790",0.8,31.90,38.46,44.76,53.32,62.65,"66,360","80,000","93,100","110,900","130,310",,
3600001,Capital/Northern New York nonmetropolitan area,6,NY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,430",1.5,24.420,1.15,,,44.00,"91,520",1.1,32.65,38.16,41.31,49.03,51.54,"67,920","79,380","85,930","101,980","107,210",,
3600004,Southwest New York nonmetropolitan area,6,NY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,850",2.3,16.036,0.75,,,41.30,"85,900",1.1,29.45,36.98,39.81,47.04,50.86,"61,250","76,920","82,800","97,830","105,790",,
3600006,Central East New York nonmetropolitan area,6,NY,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,850",2.2,18.008,0.85,,,44.78,"93,140",1.4,30.39,37.24,43.40,49.34,61.51,"63,200","77,470","90,280","102,620","127,930",,
3700001,Eastern North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,590",2.1,17.508,0.82,,,37.81,"78,650",0.4,29.25,31.57,37.36,40.91,46.45,"60,840","65,670","77,710","85,080","96,610",,
3700002,Central North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,150",2.4,17.510,0.82,,,38.86,"80,820",1.0,28.71,32.26,37.76,40.92,49.25,"59,720","67,100","78,540","85,100","102,430",,
3700003,Western North Carolina nonmetropolitan area,6,NC,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,620",1.5,18.071,0.85,,,38.39,"79,860",0.4,30.06,32.37,38.27,41.34,47.99,"62,520","67,340","79,600","85,990","99,830",,
3800006,West North Dakota nonmetropolitan area,6,ND,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,940,3.4,10.973,0.52,,,40.64,"84,530",1.7,30.23,35.34,38.08,45.46,50.05,"62,890","73,500","79,210","94,560","104,110",,
3800007,East North Dakota nonmetropolitan area,6,ND,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,070",2.6,16.997,0.80,,,39.25,"81,630",0.6,31.09,33.83,38.61,41.37,47.38,"64,670","70,370","80,310","86,050","98,550",,
3900001,West Northwestern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,590",1.5,14.340,0.67,,,37.30,"77,590",0.5,29.51,33.92,37.15,40.42,45.05,"61,370","70,550","77,260","84,070","93,700",,
3900002,North Northeastern Ohio nonmetropolitan area (noncontiguous),6,OH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,500",1.7,18.108,0.85,,,38.08,"79,200",0.6,29.92,35.39,38.04,41.33,45.49,"62,240","73,600","79,120","85,960","94,610",,
3900003,Eastern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,290",1.5,24.221,1.14,,,38.36,"79,780",0.5,30.97,34.03,37.42,43.12,46.51,"64,430","70,780","77,830","89,690","96,750",,
3900004,Southern Ohio nonmetropolitan area,6,OH,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"4,510",1.3,27.947,1.31,,,40.00,"83,200",0.4,29.97,35.00,37.97,45.26,51.41,"62,330","72,790","78,980","94,150","106,920",,
4000001,Northeast Oklahoma nonmetropolitan area,6,OK,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,570",1.9,21.943,1.03,,,42.09,"87,540",0.5,29.98,33.55,38.58,48.62,56.71,"62,350","69,790","80,240","101,130","117,960",,
4000002,Northwest Oklahoma nonmetropolitan area,6,OK,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,090",2.0,11.182,0.53,,,37.54,"78,070",0.8,29.10,31.28,37.16,39.19,45.81,"60,530","65,070","77,300","81,510","95,290",,
4000003,Southwest Oklahoma nonmetropolitan area,6,OK,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,900,1.6,14.367,0.67,,,36.59,"76,110",0.7,28.70,30.43,35.08,39.52,49.10,"59,690","63,290","72,970","82,190","102,130",,
4000004,Southeast Oklahoma nonmetropolitan area,6,OK,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,650",2.2,14.286,0.67,,,37.64,"78,290",0.6,28.84,32.23,37.00,41.35,48.33,"59,990","67,040","76,960","86,010","100,530",,
4100006,Coast Oregon nonmetropolitan area,6,OR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,210",1.6,19.167,0.90,,,53.81,"111,910",0.4,42.86,47.53,51.35,60.87,63.71,"89,150","98,860","106,810","126,610","132,520",,
4100007,Central Oregon nonmetropolitan area,6,OR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,970,2.0,19.365,0.91,,,54.85,"114,080",0.5,43.28,48.74,51.56,61.48,64.48,"90,020","101,390","107,250","127,870","134,120",,
4100008,Eastern Oregon nonmetropolitan area,6,OR,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"1,140",2.0,15.471,0.73,,,52.02,"108,210",0.5,39.98,45.38,52.16,60.50,64.98,"83,150","94,390","108,490","125,840","135,170",,
